# FINAL THESIS EXPERIMENTAL EVIDENCE. Tier-2 live software-based testbed: real 5G NAS/NGAP/GTP-U via Open5GS and UERANSIM, and a real IEEE 802.11 association and EAP-TLS exchange via mac80211_hwsim, over simulated radios. Not an RF, propagation, interference, channel-quality, spectrum-coexistence or physical-handover measurement. Generated from results/final/raw/; no value was typed by hand.
device_count,strategy,seed,decision_latency_ms_median,decision_latency_ms_p95,engine_time_us_median,nr_context_ms_median,wlan_context_ms_median,transition_ms_median,app_recovery_ms_median,reauthentications,step_ups,state_changes,messages,bytes,app_operations,cpu_seconds,cpu_percent,memory_mib_peak,wall_seconds,false_acceptance_rate,false_rejection_rate
5,static_continuity,20260923,0.15068399999999998,0.22405025,,0.022561,0.027936,,,0,0,0,0,0,0,0.02,104.624,59.3359375,0.019116,,0.0
5,static_continuity,20260924,0.159509,0.21845435,,0.023068,0.024676,,,0,0,0,0,0,0,0.01,51.706,59.3359375,0.01934,,0.0
5,static_continuity,20260925,0.141351,0.19988699999999998,,0.018413,0.029714,,,0,0,0,0,0,0,0.01,49.778,59.3359375,0.020089,,0.0
5,static_continuity,20260926,0.1297325,0.21267244999999996,,0.019428,0.016381,,,0,0,0,0,0,0,0.01,51.943,59.3359375,0.019252,,0.0
5,static_continuity,20260927,0.14243650000000002,0.21680314999999994,,0.015039,0.023574,,,0,0,0,0,0,0,0.01,49.933,59.3359375,0.020027,,0.0
5,static_continuity,20260928,0.1428795,0.2132699999999999,,0.014364,0.015293,,,0,0,0,0,0,0,0.01,49.427,59.3359375,0.020232,,0.0
5,static_continuity,20260929,0.1475485,0.21888854999999996,,0.029362,0.026066,,,0,0,0,0,0,0,0.01,57.28,59.3359375,0.017458,,0.0
5,static_continuity,20260930,0.1434715,0.19957339999999998,,0.014152,0.015801,,,0,0,0,0,0,0,0.02,105.302,59.3359375,0.018993,,0.0
5,static_continuity,20260931,0.1564625,0.23449934999999997,,0.025686,0.025137,,,0,0,0,0,0,0,0.01,62.492,59.3359375,0.016002,,0.0
5,static_continuity,20260932,0.144844,0.22111089999999994,,0.017659,0.020448,,,0,0,0,0,0,0,0.02,109.565,59.3359375,0.018254,,0.0
5,static_continuity,20260933,0.141485,0.2044469,,0.022222,0.021462,,,0,0,0,0,0,0,0.02,101.271,59.3359375,0.019749,,0.0
5,static_continuity,20260934,0.15276499999999998,0.2090089,,0.024207,0.020364,,,0,0,0,0,0,0,0.01,61.035,59.3359375,0.016384,,0.0
5,static_continuity,20260935,0.14852700000000002,0.20596355,,0.030537,0.024083,,,0,0,0,0,0,0,0.02,113.398,59.3359375,0.017637,,0.0
5,static_continuity,20260936,0.1360005,0.1975729,,0.015859,0.020541,,,0,0,0,0,0,0,0.01,51.067,59.3359375,0.019582,,0.0
10,ca_ztcf,20260907,0.4322365,0.49762215,4.093,0.016517999999999998,0.019603500000000003,,,0,0,10,0,0,0,0.02,63.967,59.48828125,0.031266,,0.0
10,ca_ztcf,20260908,0.426286,0.5135145,4.089,0.0162945,0.019313999999999998,,,0,0,10,0,0,0,0.03,105.108,59.5234375,0.028542,,0.0
10,ca_ztcf,20260909,0.4231195,0.4918098000000001,4.0055,0.016818,0.0167975,,,0,0,10,0,0,0,0.02,64.635,59.53515625,0.030943,,0.0
10,ca_ztcf,20260910,0.421589,0.52118625,4.047499999999999,0.016357,0.021285,,,0,0,10,0,0,0,0.02,63.243,59.53515625,0.031624,,0.0
10,ca_ztcf,20260911,0.4264835,0.5262066,4.1274999999999995,0.015195,0.0177585,,,0,0,10,0,0,0,0.02,71.8,59.53515625,0.027855,,0.0
10,ca_ztcf,20260912,0.4220025,0.5789559,4.0225,0.0149655,0.015153,,,0,0,10,0,0,0,0.02,76.617,59.53515625,0.026104,,0.0
10,ca_ztcf,20260913,0.439073,0.5229323,4.1895,0.0161745,0.0203225,,,0,0,10,0,0,0,0.02,70.801,59.53515625,0.028248,,0.0
10,ca_ztcf,20260914,0.43296599999999996,0.5300774,4.044,0.0169875,0.0190305,,,0,0,10,0,0,0,0.02,70.689,59.53515625,0.028293,,0.0
10,ca_ztcf,20260915,0.43191999999999997,0.5249732500000001,4.136,0.018589500000000002,0.017160500000000002,,,0,0,10,0,0,0,0.02,60.805,59.53515625,0.032892,,0.0
10,ca_ztcf,20260916,0.4526845,0.547821,4.2,0.0224045,0.017566,,,0,0,10,0,0,0,0.03,98.103,59.53515625,0.03058,,0.0
10,ca_ztcf,20260917,0.4325815,0.52735785,4.072,0.0173315,0.0197825,,,0,0,10,0,0,0,0.02,62.891,59.53515625,0.031801,,0.0
10,ca_ztcf,20260918,0.446395,0.53241635,4.2425,0.019334999999999998,0.0176725,,,0,0,10,0,0,0,0.02,65.274,59.5390625,0.03064,,0.0
10,ca_ztcf,20260919,0.46803249999999996,0.5450122,4.392,0.0202095,0.021552500000000002,,,0,0,10,0,0,0,0.03,99.381,59.5390625,0.030187,,0.0
10,ca_ztcf,20260920,0.4447115,0.5351351500000001,4.2635000000000005,0.0170545,0.019313999999999998,,,0,0,10,0,0,0,0.02,66.225,59.53515625,0.0302,,0.0
10,ca_ztcf,20260921,0.436696,0.5295618000000001,4.136,0.0169265,0.018802,,,0,0,10,0,0,0,0.02,64.735,59.53515625,0.030895,,0.0
10,ca_ztcf,20260922,0.459461,0.5295314,4.230499999999999,0.019494,0.0189625,,,0,0,10,0,0,0,0.03,98.161,59.53515625,0.030562,,0.0
10,ca_ztcf,20260923,0.4534235,0.5416619,4.337,0.017708,0.020706000000000002,,,0,0,10,0,0,0,0.03,84.943,59.53515625,0.035318,,0.0
10,ca_ztcf,20260924,0.441009,0.5572683000000002,4.124499999999999,0.017772000000000003,0.0172195,,,0,0,10,0,0,0,0.03,91.469,59.53515625,0.032798,,0.0
10,ca_ztcf,20260925,0.436864,0.5136898000000001,4.230499999999999,0.015221,0.0187715,,,0,0,10,0,0,0,0.02,72.469,59.53515625,0.027598,,0.0
10,ca_ztcf,20260926,0.442284,0.57170425,4.21,0.019749,0.018198,,,0,0,10,0,0,0,0.04,101.525,59.53515625,0.039399,,0.0
10,ca_ztcf,20260927,0.438458,0.52523115,4.145,0.0161355,0.018771,,,0,0,10,0,0,0,0.02,68.428,59.55078125,0.029228,,0.0
10,ca_ztcf,20260928,0.4465285,0.51029325,4.114,0.018407,0.018661999999999998,,,0,0,10,0,0,0,0.02,60.883,59.55078125,0.03285,,0.0
10,ca_ztcf,20260929,0.436307,0.50301645,4.1145,0.015736,0.0174535,,,0,0,10,0,0,0,0.04,133.985,59.55078125,0.029854,,0.0
10,ca_ztcf,20260930,0.433423,0.52243775,4.114,0.016541,0.017665,,,0,0,10,0,0,0,0.02,60.01,59.5546875,0.033328,,0.0
10,ca_ztcf,20260931,0.4478645,0.5384985,4.284,0.0166895,0.0191285,,,0,0,10,0,0,0,0.03,99.575,59.5546875,0.030128,,0.0
10,ca_ztcf,20260932,0.437749,0.52248065,4.114,0.017284,0.017156499999999998,,,0,0,10,0,0,0,0.03,91.277,59.55078125,0.032867,,0.0
10,ca_ztcf,20260933,0.4549685,0.52167015,4.199,0.016923,0.019913,,,0,0,10,0,0,0,0.03,92.367,59.55078125,0.032479,,0.0
10,ca_ztcf,20260934,0.4357975,0.5397505,4.199,0.017983,0.016434999999999998,,,0,0,10,0,0,0,0.02,67.902,59.55078125,0.029454,,0.0
10,ca_ztcf,20260935,0.4303155,0.53231155,4.0845,0.015531999999999999,0.019214500000000002,,,0,0,10,0,0,0,0.02,68.418,59.55078125,0.029232,,0.0
10,ca_ztcf,20260936,0.42995649999999996,0.526071,4.126,0.0173105,0.0175855,,,0,0,10,0,0,0,0.02,64.307,59.55078125,0.031101,,0.0
10,independent,20260907,0.13396950000000002,0.20626800000000003,,0.0205845,0.020031,,,10,0,10,0,0,0,0.01,49.608,59.37890625,0.020158,,1.0
10,independent,20260908,0.135394,0.2134678,,0.0163105,0.01429,,,10,0,10,0,0,0,0.02,95.402,59.37890625,0.020964,,1.0
10,independent,20260909,0.14555849999999998,0.19304170000000004,,0.01631,0.015779,,,10,0,10,0,0,0,0.03,125.162,59.37890625,0.023969,,1.0
10,independent,20260910,0.16271950000000002,0.21315195,,0.0169905,0.01867,,,10,0,10,0,0,0,0.01,39.414,59.37890625,0.025372,,1.0
10,independent,20260911,0.137095,0.20922595000000002,,0.0132575,0.015485,,,10,0,10,0,0,0,0.02,86.787,59.37890625,0.023045,,1.0
10,independent,20260912,0.154808,0.18683610000000006,,0.016694,0.0186455,,,10,0,10,0,0,0,0.02,90.872,59.37890625,0.022009,,1.0
10,independent,20260913,0.1506285,0.19315985000000002,,0.017606499999999997,0.0207455,,,10,0,10,0,0,0,0.02,83.731,59.37890625,0.023886,,1.0
10,independent,20260914,0.14761649999999998,0.20836380000000002,,0.015633,0.016058,,,10,0,10,0,0,0,0.02,79.352,59.37890625,0.025204,,1.0
10,independent,20260915,0.1452835,0.2013956,,0.015506,0.0174575,,,10,0,10,0,0,0,0.01,43.919,59.37890625,0.022769,,1.0
10,independent,20260916,0.1522625,0.2192973,,0.016291,0.0231425,,,10,0,10,0,0,0,0.02,81.913,59.37890625,0.024416,,1.0
10,independent,20260917,0.132959,0.20180990000000001,,0.017267,0.017818,,,10,0,10,0,0,0,0.02,89.606,59.37890625,0.02232,,1.0
10,independent,20260918,0.145814,0.19577915,,0.017293,0.017928,,,10,0,10,0,0,0,0.01,48.75,59.37890625,0.020513,,1.0
10,independent,20260919,0.1444385,0.1992566,,0.015282,0.0150705,,,10,0,10,0,0,0,0.02,93.423,59.37890625,0.021408,,1.0
10,independent,20260920,0.1469785,0.22676649999999998,,0.0186265,0.0206375,,,10,0,10,0,0,0,0.02,80.441,59.37890625,0.024863,,1.0
10,independent,20260921,0.140396,0.19224645000000007,,0.015282,0.019493999999999997,,,10,0,10,0,0,0,0.02,82.058,59.37890625,0.024373,,1.0
10,independent,20260922,0.132141,0.20047004999999998,,0.016023000000000003,0.01579,,,10,0,10,0,0,0,0.02,80.746,59.37890625,0.024769,,1.0
10,independent,20260923,0.1446715,0.20852510000000005,,0.014138999999999999,0.015853,,,10,0,10,0,0,0,0.01,42.513,59.37890625,0.023522,,1.0
10,independent,20260924,0.14156000000000002,0.20342060000000003,,0.0180335,0.017293,,,10,0,10,0,0,0,0.02,87.785,59.37890625,0.022783,,1.0
10,independent,20260925,0.1368325,0.20143545000000002,,0.0169215,0.0163515,,,10,0,10,0,0,0,0.02,90.897,59.37890625,0.022003,,1.0
10,independent,20260926,0.1432555,0.20515375000000002,,0.019182499999999998,0.0213585,,,10,0,10,0,0,0,0.01,39.186,59.39453125,0.025519,,1.0
10,independent,20260927,0.1368965,0.20602,,0.017576500000000002,0.021147,,,10,0,10,0,0,0,0.02,98.697,59.41015625,0.020264,,1.0
10,independent,20260928,0.1363255,0.19005750000000002,,0.0174495,0.0178305,,,10,0,10,0,0,0,0.02,90.95,59.41015625,0.02199,,1.0
10,independent,20260929,0.13372699999999998,0.19969025,,0.016119,0.016605500000000002,,,10,0,10,0,0,0,0.02,91.722,59.41015625,0.021805,,1.0
10,independent,20260930,0.15229700000000002,0.2222422000000001,,0.018992000000000002,0.020555499999999997,,,10,0,10,0,0,0,0.02,72.419,59.41015625,0.027617,,1.0
10,independent,20260931,0.1407415,0.19690904999999997,,0.0179565,0.0193935,,,10,0,10,0,0,0,0.02,100.246,59.41015625,0.019951,,1.0
10,independent,20260932,0.1505665,0.21357980000000001,,0.016957,0.020521499999999998,,,10,0,10,0,0,0,0.01,37.899,59.42578125,0.026386,,1.0
10,independent,20260933,0.140675,0.20666035,,0.0162815,0.0178215,,,10,0,10,0,0,0,0.01,38.755,59.42578125,0.025803,,1.0
10,independent,20260934,0.126691,0.20564745,,0.0180535,0.0188135,,,10,0,10,0,0,0,0.02,76.658,59.42578125,0.02609,,1.0
10,independent,20260935,0.13770100000000002,0.18328460000000002,,0.016598500000000002,0.020142,,,10,0,10,0,0,0,0.01,41.629,59.42578125,0.024022,,1.0
10,independent,20260936,0.1394935,0.20032365000000002,,0.018096,0.018264500000000003,,,10,0,10,0,0,0,0.01,50.327,59.42578125,0.01987,,1.0
10,static_continuity,20260907,0.1574415,0.18574190000000004,,0.018202,0.016092000000000002,,,0,0,0,0,0,0,0.02,76.47,59.42578125,0.026154,,0.0
10,static_continuity,20260908,0.156662,0.20643605,,0.015291,0.0163455,,,0,0,0,0,0,0,0.02,48.138,59.44140625,0.041547,,0.0
10,static_continuity,20260909,0.16963699999999998,0.21202555000000006,,0.019901000000000002,0.022239000000000002,,,0,0,0,0,0,0,0.02,80.312,59.44140625,0.024903,,0.0
10,static_continuity,20260910,0.15957,0.20720280000000005,,0.017711499999999998,0.016321500000000003,,,0,0,0,0,0,0,0.02,91.37,59.44140625,0.021889,,0.0
10,static_continuity,20260911,0.1586015,0.21063245,,0.0154995,0.016848,,,0,0,0,0,0,0,0.01,46.145,59.44140625,0.021671,,0.0
10,static_continuity,20260912,0.15849649999999998,0.20746225000000001,,0.0201335,0.0189955,,,0,0,0,0,0,0,0.02,97.542,59.44140625,0.020504,,0.0
10,static_continuity,20260913,0.15759,0.22640615,,0.017143,0.0195435,,,0,0,0,0,0,0,0.02,97.699,59.44140625,0.020471,,0.0
10,static_continuity,20260914,0.162961,0.1995922,,0.0167005,0.0197545,,,0,0,0,0,0,0,0.02,86.244,59.44140625,0.02319,,0.0
10,static_continuity,20260915,0.1604755,0.2108466,,0.0177535,0.0173115,,,0,0,0,0,0,0,0.02,94.282,59.44140625,0.021213,,0.0
10,static_continuity,20260916,0.1568415,0.18206420000000004,,0.0156905,0.0161535,,,0,0,0,0,0,0,0.01,46.959,59.44140625,0.021295,,0.0
10,static_continuity,20260917,0.16637000000000002,0.18186670000000002,,0.016174,0.0188455,,,0,0,0,0,0,0,0.02,84.094,59.44140625,0.023783,,0.0
10,static_continuity,20260918,0.16027,0.188811,,0.0170365,0.022463,,,0,0,0,0,0,0,0.01,49.261,59.44140625,0.0203,,0.0
10,static_continuity,20260919,0.157136,0.2101791,,0.0153755,0.0156695,,,0,0,0,0,0,0,0.02,88.782,59.44140625,0.022527,,0.0
10,static_continuity,20260920,0.1517305,0.19980045000000002,,0.013503000000000001,0.017814499999999997,,,0,0,0,0,0,0,0.01,42.026,59.44140625,0.023795,,0.0
10,static_continuity,20260921,0.1638035,0.21440605,,0.018340000000000002,0.0201285,,,0,0,0,0,0,0,0.01,45.376,59.44140625,0.022038,,0.0
10,static_continuity,20260922,0.15736699999999998,0.19222795000000006,,0.0144705,0.017478,,,0,0,0,0,0,0,0.02,93.985,59.44140625,0.02128,,0.0
10,static_continuity,20260923,0.1550265,0.20302640000000002,,0.015105,0.0150845,,,0,0,0,0,0,0,0.02,84.417,59.45703125,0.023692,,0.0
10,static_continuity,20260924,0.15322,0.18490365,,0.017563,0.02248,,,0,0,0,0,0,0,0.01,50.536,59.45703125,0.019788,,0.0
10,static_continuity,20260925,0.15093,0.1956122,,0.016408,0.0197905,,,0,0,0,0,0,0,0.01,49.593,59.47265625,0.020164,,0.0
10,static_continuity,20260926,0.157002,0.20027335000000002,,0.017606,0.0169965,,,0,0,0,0,0,0,0.01,46.389,59.47265625,0.021557,,0.0
10,static_continuity,20260927,0.1504885,0.17789515000000003,,0.015924999999999998,0.018446,,,0,0,0,0,0,0,0.02,86.103,59.48828125,0.023228,,0.0
10,static_continuity,20260928,0.15572,0.19896735000000002,,0.019034500000000003,0.0186565,,,0,0,0,0,0,0,0.01,44.387,59.48828125,0.022529,,0.0
10,static_continuity,20260929,0.1517075,0.20242735,,0.011828,0.013005,,,0,0,0,0,0,0,0.02,91.676,59.48828125,0.021816,,0.0
10,static_continuity,20260930,0.1547535,0.20658555,,0.01769,0.019937999999999997,,,0,0,0,0,0,0,0.01,37.84,59.48828125,0.026427,,0.0
10,static_continuity,20260931,0.1548115,0.19237180000000004,,0.014985499999999999,0.0168535,,,0,0,0,0,0,0,0.01,45.541,59.48828125,0.021958,,0.0
10,static_continuity,20260932,0.1564265,0.20223860000000002,,0.0168535,0.01975,,,0,0,0,0,0,0,0.01,50.408,59.48828125,0.019838,,0.0
10,static_continuity,20260933,0.1598695,0.19611655,,0.018722000000000003,0.020086,,,0,0,0,0,0,0,0.03,96.818,59.48828125,0.030986,,0.0
10,static_continuity,20260934,0.15357300000000002,0.21305605,,0.014818,0.014629,,,0,0,0,0,0,0,0.01,44.22,59.48828125,0.022614,,0.0
10,static_continuity,20260935,0.15697250000000001,0.19013315,,0.013999000000000001,0.016581,,,0,0,0,0,0,0,0.01,46.742,59.48828125,0.021394,,0.0
10,static_continuity,20260936,0.1603725,0.1935849,,0.0172945,0.0180715,,,0,0,0,0,0,0,0.02,81.288,59.48828125,0.024604,,0.0
25,ca_ztcf,20260907,0.42735650000000003,0.47419715,4.0925,0.014547,0.017431,,,0,0,25,0,0,0,0.04,72.758,59.7890625,0.054977,,0.0
25,ca_ztcf,20260908,0.447628,0.51291265,4.156499999999999,0.016031,0.018618,,,0,0,25,0,0,0,0.05,88.533,59.84765625,0.056476,,0.0
25,ca_ztcf,20260909,0.433739,0.5150606499999999,4.05,0.014588,0.018109,,,0,0,25,0,0,0,0.04,77.69,59.8828125,0.051487,,0.0
25,ca_ztcf,20260910,0.428246,0.49159784999999995,4.02,0.015489,0.017308,,,0,0,25,0,0,0,0.05,92.945,59.8984375,0.053795,,0.0
25,ca_ztcf,20260911,0.4292195,0.5020601,4.021,0.0146,0.017309,,,0,0,25,0,0,0,0.04,74.097,59.8984375,0.053983,,0.0
25,ca_ztcf,20260912,0.428987,0.5139633,4.062,0.014347,0.017012,,,0,0,25,0,0,0,0.04,74.202,59.8984375,0.053907,,0.0
25,ca_ztcf,20260913,0.438212,0.5539757999999999,4.105,0.015235,0.018282,,,0,0,25,0,0,0,0.04,71.21,59.9140625,0.056172,,0.0
25,ca_ztcf,20260914,0.43558850000000005,0.59181705,4.084,0.016082,0.021159,,,0,0,25,0,0,0,0.04,72.73,59.9140625,0.054998,,0.0
25,ca_ztcf,20260915,0.430891,0.51264735,4.062,0.015404,0.017223,,,0,0,25,0,0,0,0.04,75.92,59.91796875,0.052687,,0.0
25,ca_ztcf,20260916,0.4478075,0.5194227,4.203,0.017234,0.018374,,,0,0,25,0,0,0,0.04,73.746,59.9140625,0.05424,,0.0
25,ca_ztcf,20260917,0.425589,0.5008967499999999,3.8645,0.014995,0.016854,,,0,0,25,0,0,0,0.04,75.512,59.93359375,0.052972,,0.0
25,ca_ztcf,20260918,0.42871499999999996,0.5097566499999999,3.97,0.01432,0.016684,,,0,0,25,0,0,0,0.05,100.482,59.9453125,0.04976,,0.0
25,ca_ztcf,20260919,0.42233600000000004,0.4925937,4.055,0.014657,0.01639,,,0,0,25,0,0,0,0.04,74.909,59.9453125,0.053398,,0.0
25,ca_ztcf,20260920,0.428187,0.5062041499999999,4.013,0.014699,0.016558,,,0,0,25,0,0,0,0.04,71.025,59.9609375,0.056318,,0.0
25,ca_ztcf,20260921,0.442183,0.5454807999999999,4.175,0.016784,0.018597,,,0,0,25,0,0,0,0.05,88.799,59.96484375,0.056307,,0.0
25,ca_ztcf,20260922,0.433475,0.49980114999999997,3.964,0.015308,0.01767,,,0,0,25,0,0,0,0.04,75.978,59.9609375,0.052647,,0.0
25,ca_ztcf,20260923,0.432884,0.53769555,4.09,0.01573,0.017965,,,0,0,25,0,0,0,0.04,72.788,59.9765625,0.054954,,0.0
25,ca_ztcf,20260924,0.4281825,0.48950754999999996,4.0065,0.01438,0.016826,,,0,0,25,0,0,0,0.04,75.559,59.9765625,0.052939,,0.0
25,ca_ztcf,20260925,0.430481,0.512092,4.006,0.015434,0.017037,,,0,0,25,0,0,0,0.04,70.965,59.9765625,0.056366,,0.0
25,ca_ztcf,20260926,0.42769749999999995,0.47455765,3.9215,0.014254,0.016953,,,0,0,25,0,0,0,0.04,81.213,59.9921875,0.049253,,0.0
25,ca_ztcf,20260927,0.4301165,0.5020667,4.043,0.014444,0.017223,,,0,0,25,0,0,0,0.06,94.773,59.9921875,0.063309,,0.0
25,ca_ztcf,20260928,0.4297585,0.4960217,4.0634999999999994,0.014612,0.016928,,,0,0,25,0,0,0,0.04,72.734,59.9921875,0.054995,,0.0
25,ca_ztcf,20260929,0.42127349999999997,0.48985214999999993,3.9165,0.015539,0.017728,,,0,0,25,0,0,0,0.05,95.615,59.9921875,0.052293,,0.0
25,ca_ztcf,20260930,0.42518900000000004,0.50083245,4.0,0.014318,0.016718,,,0,0,25,0,0,0,0.04,79.659,59.9921875,0.050214,,0.0
25,ca_ztcf,20260931,0.4326005,0.51420725,4.043,0.015033,0.018108,,,0,0,25,0,0,0,0.05,95.425,59.9921875,0.052397,,0.0
25,ca_ztcf,20260932,0.424579,0.4744374499999999,4.043,0.014107,0.017055,,,0,0,25,0,0,0,0.05,89.361,59.9921875,0.055953,,0.0
25,ca_ztcf,20260933,0.4416255,0.5439809999999999,4.1005,0.016865,0.020398,,,0,0,25,0,0,0,0.04,71.047,59.9921875,0.056301,,0.0
25,ca_ztcf,20260934,0.4333405,0.5313181999999999,4.079,0.015393,0.01758,,,0,0,25,0,0,0,0.04,75.338,59.9921875,0.053094,,0.0
25,ca_ztcf,20260935,0.4252865,0.4668559,3.996,0.014804,0.016319,,,0,0,25,0,0,0,0.05,94.889,59.9921875,0.052693,,0.0
25,ca_ztcf,20260936,0.439355,0.51513225,4.1005,0.016277,0.017707,,,0,0,25,0,0,0,0.05,92.653,59.9921875,0.053965,,0.0
25,independent,20260907,0.15443600000000002,0.19385719999999992,,0.015024,0.01549,,,25,0,25,0,0,0,0.03,80.075,59.55078125,0.037465,,1.0
25,independent,20260908,0.1394745,0.1931587,,0.014474,0.017014,,,25,0,25,0,0,0,0.02,59.707,59.58984375,0.033497,,1.0
25,independent,20260909,0.153568,0.22261329999999996,,0.016632,0.020908,,,25,0,25,0,0,0,0.02,57.18,59.63671875,0.034977,,1.0
25,independent,20260910,0.15407549999999998,0.19122689999999998,,0.013331,0.016252,,,25,0,25,0,0,0,0.02,57.835,59.66015625,0.034581,,1.0
25,independent,20260911,0.154378,0.19332449999999995,,0.013645,0.015588,,,25,0,25,0,0,0,0.03,81.266,59.66015625,0.036916,,1.0
25,independent,20260912,0.1473235,0.19805329999999996,,0.015503,0.016095,,,25,0,25,0,0,0,0.02,50.95,59.66015625,0.039254,,1.0
25,independent,20260913,0.15397650000000002,0.18123815,,0.013348,0.016729,,,25,0,25,0,0,0,0.02,53.729,59.66015625,0.037224,,1.0
25,independent,20260914,0.153766,0.19234835,,0.015207,0.018756,,,25,0,25,0,0,0,0.04,124.293,59.66015625,0.032182,,1.0
25,independent,20260915,0.1530265,0.18151075,,0.013603,0.015207,,,25,0,25,0,0,0,0.02,57.624,59.66015625,0.034708,,1.0
25,independent,20260916,0.1453805,0.183921,,0.013687,0.015292,,,25,0,25,0,0,0,0.03,81.826,59.66015625,0.036663,,1.0
25,independent,20260917,0.1530055,0.2037244,,0.014194,0.016686,,,25,0,25,0,0,0,0.02,57.812,59.66015625,0.034595,,1.0
25,independent,20260918,0.155031,0.19712504999999997,,0.015225,0.016911,,,25,0,25,0,0,0,0.02,56.392,59.66015625,0.035466,,1.0
25,independent,20260919,0.15241549999999998,0.19434554999999995,,0.013496,0.014002,,,25,0,25,0,0,0,0.02,61.183,59.66015625,0.032689,,1.0
25,independent,20260920,0.1434755,0.19468239999999998,,0.013664,0.016152,,,25,0,25,0,0,0,0.02,58.548,59.66015625,0.03416,,1.0
25,independent,20260921,0.156275,0.19947555,,0.016026,0.016026,,,25,0,25,0,0,0,0.03,81.96,59.67578125,0.036603,,1.0
25,independent,20260922,0.15264850000000002,0.18368349999999994,,0.014212,0.015519,,,25,0,25,0,0,0,0.02,58.396,59.67578125,0.034249,,1.0
25,independent,20260923,0.151172,0.18712259999999997,,0.012821,0.014845,,,25,0,25,0,0,0,0.03,79.908,59.67578125,0.037543,,1.0
25,independent,20260924,0.139142,0.17386754999999998,,0.014108,0.018614,,,25,0,25,0,0,0,0.03,97.075,59.67578125,0.030904,,1.0
25,independent,20260925,0.150133,0.18421474999999995,,0.014908,0.017435,,,25,0,25,0,0,0,0.02,65.229,59.67578125,0.030661,,1.0
25,independent,20260926,0.1532915,0.19063934999999999,,0.012255,0.013729,,,25,0,25,0,0,0,0.02,55.01,59.67578125,0.036357,,1.0
25,independent,20260927,0.1548495,0.19158894999999998,,0.013645,0.01495,,,25,0,25,0,0,0,0.03,86.523,59.67578125,0.034673,,1.0
25,independent,20260928,0.140384,0.1817584,,0.013476,0.014024,,,25,0,25,0,0,0,0.02,56.351,59.67578125,0.035492,,1.0
25,independent,20260929,0.1520705,0.18978724999999996,,0.012676,0.016297,,,25,0,25,0,0,0,0.02,58.746,59.67578125,0.034045,,1.0
25,independent,20260930,0.1576495,0.21078814999999995,,0.01495,0.017645,,,25,0,25,0,0,0,0.03,78.96,59.69140625,0.037994,,1.0
25,independent,20260931,0.157072,0.1993488,,0.0151,0.016487,,,25,0,25,0,0,0,0.03,84.343,59.69140625,0.035569,,1.0
25,independent,20260932,0.150827,0.20016935,,0.012365,0.014132,,,25,0,25,0,0,0,0.02,57.58,59.69140625,0.034734,,1.0
25,independent,20260933,0.150196,0.20002214999999995,,0.014805,0.015478,,,25,0,25,0,0,0,0.04,113.311,59.69140625,0.035301,,1.0
25,independent,20260934,0.15581050000000002,0.20340504999999998,,0.015941,0.017119,,,25,0,25,0,0,0,0.02,54.255,59.69140625,0.036863,,1.0
25,independent,20260935,0.15358149999999998,0.17966735,,0.013375,0.015898,,,25,0,25,0,0,0,0.03,82.447,59.69140625,0.036387,,1.0
25,independent,20260936,0.15057399999999999,0.19664189999999998,,0.011693,0.014174,,,25,0,25,0,0,0,0.02,57.364,59.69140625,0.034865,,1.0
25,static_continuity,20260907,0.15032299999999998,0.20305259999999992,,0.015587,0.018696,,,0,0,0,0,0,0,0.02,62.434,59.69140625,0.032034,,0.0
25,static_continuity,20260908,0.144547,0.20252484999999992,,0.015587,0.017688,,,0,0,0,0,0,0,0.03,95.393,59.70703125,0.031449,,0.0
25,static_continuity,20260909,0.134716,0.21232879999999998,,0.013654,0.015083,,,0,0,0,0,0,0,0.02,59.483,59.72265625,0.033623,,0.0
25,static_continuity,20260910,0.1317325,0.19123014999999993,,0.01252,0.014663,,,0,0,0,0,0,0,0.03,86.049,59.72265625,0.034864,,0.0
25,static_continuity,20260911,0.13135449999999999,0.19772249999999997,,0.014327,0.015965,,,0,0,0,0,0,0,0.02,30.059,59.72265625,0.066536,,0.0
25,static_continuity,20260912,0.1403455,0.20583369999999995,,0.017688,0.018612,,,0,0,0,0,0,0,0.03,90.942,59.73828125,0.032988,,0.0
25,static_continuity,20260913,0.1487275,0.20852524999999997,,0.016469,0.017016,,,0,0,0,0,0,0,0.03,82.077,59.73828125,0.036551,,0.0
25,static_continuity,20260914,0.14226650000000002,0.20395114999999994,,0.016201,0.019098,,,0,0,0,0,0,0,0.02,64.782,59.73828125,0.030873,,0.0
25,static_continuity,20260915,0.13506800000000002,0.19554654999999993,,0.012592,0.014355,,,0,0,0,0,0,0,0.03,85.455,59.73828125,0.035106,,0.0
25,static_continuity,20260916,0.1343125,0.19554249999999998,,0.01171,0.013641,,,0,0,0,0,0,0,0.03,91.808,59.75390625,0.032677,,0.0
25,static_continuity,20260917,0.134818,0.1938972,,0.012881,0.01359,,,0,0,0,0,0,0,0.02,55.797,59.76953125,0.035844,,0.0
25,static_continuity,20260918,0.137027,0.19597534999999994,,0.014507,0.015257,,,0,0,0,0,0,0,0.03,92.14,59.76953125,0.032559,,0.0
25,static_continuity,20260919,0.131253,0.21113479999999996,,0.016008,0.016801,,,0,0,0,0,0,0,0.03,78.235,59.76953125,0.038346,,0.0
